Plane1_Index,Plane2_Index,Inter_Trend,Inter_Plunge,FS
1,130,206.70310846200746,50.51437382363892,0.5769115836059742
1,131,206.70310846200746,50.51437382363892,0.5769115836059742
1,132,194.77103810950618,56.816874260690206,0.45790850517198733
1,133,204.8531775695606,51.704610530424084,0.5528991104659423
1,134,205.76944248408833,51.12639989733437,0.5644637643660416
1,135,192.78998871937844,57.5950000047191,0.4444509347168803
1,136,205.76944248408833,51.12639989733437,0.5644637643660416
1,137,196.86700430858136,55.92111958931239,0.4736998237199855
1,138,204.80518573370634,51.73430004727481,0.5523102903674905
1,139,190.02844883695624,58.57773879015117,0.4277820124161214
1,140,200.20513162064844,54.32494090872969,0.5026881185985979
1,141,195.51778971776335,56.506582794215085,0.463341576732164
1,142,193.4774864174521,57.332183861987126,0.44897002859399526
2,24,218.72802569605454,44.161228080373164,0.7210147693689325
2,39,193.96157491918865,58.6001494058462,0.42740600056495553
2,100,211.77281380761482,49.78366758087774,0.5920634663424972
2,101,212.51880693917622,49.25471272754604,0.603237067570275
2,102,204.22828838761777,54.31308618648459,0.5029076957190243
2,103,211.07780976913386,50.262069517013494,0.582106977600189
2,104,200.16896456815613,56.22808385668838,0.46825123238762556
2,105,208.23958072749255,52.07982980526813,0.5454926885529513
2,106,202.49648561983696,55.16928128764214,0.4872138778283683
2,107,200.75269976170915,55.97199155446407,0.4727941300263473
2,108,203.08497319048263,54.88513817795368,0.49238548765607737
2,109,201.28964100208634,55.73092974599765,0.47709551961590835
2,110,200.08563865745202,56.264140066982435,0.46761380475817266
2,111,208.40436137069526,51.97999213569735,0.547455960809356
2,112,201.88946321896594,55.455263845879664,0.4820447024130146
2,113,203.08497319048263,54.88513817795368,0.49238548765607737
2,114,209.57468948425603,51.25112773954183,0.5619533039429737
2,115,203.08497319048263,54.88513817795368,0.49238548765607737
2,116,203.08497319048263,54.88513817795368,0.49238548765607737
2,117,206.64134088128802,53.01391896227065,0.5273775808130621
2,118,203.1377108704027,54.859337635747856,0.4928568592129816
2,119,209.21098981153847,51.481399718365,0.5573414584673626
2,120,198.17418675935647,57.05807710701294,0.4537116739112378
2,121,205.58243475371592,53.5998927290282,0.5162395434133478
2,122,209.21098981153847,51.481399718365,0.5573414584673626
2,123,208.60916198912906,51.85496156749859,0.5499222012733004
2,124,206.36906904414892,53.16702808033785,0.5244508901435624
2,125,207.61375262914638,52.452911834462476,0.5382030055360968
2,126,200.6938223282963,55.998102035273,0.47232969650889733
2,127,196.83021982596702,57.57982684815415,0.44471111771145566
2,128,204.4914778606346,54.17755609396328,0.5054226797820885
2,129,196.83021982596702,57.57982684815415,0.44471111771145566
2,130,208.23410319171614,52.08313695782642,0.5454277458428172
2,131,208.23410319171614,52.08313695782642,0.5454277458428172
2,132,196.17897293316759,57.82234165896692,0.4405630013311455
2,133,206.36906904414892,53.16702808033785,0.5244508901435624
2,134,207.22635429859773,52.67909806861683,0.5338189940839154
2,135,194.09720869568955,58.55462994778035,0.4281699275557093
2,136,207.22635429859773,52.67909806861683,0.5338189940839154
2,137,198.1598721249205,57.063789091390944,0.4536125658050126
2,138,206.18626747211624,53.2688688752786,0.5225106786942294
2,139,191.21996510891626,59.46604470512896,0.4130129034179769
2,140,201.53850351287562,55.61738256083049,0.47913014659834297
2,141,196.79272462888733,57.59396896282692,0.4444686118251774
2,142,194.7234552203136,58.34104229042112,0.4317643978023617
3,4,164.50000000000074,69.99929880836252,0.254864406172788
3,5,167.0000000000001,69.9747329807012,0.2552044505471019
3,7,209.14264029498614,62.70545656389195,0.36131961501447213
3,8,176.5875689072297,69.54780174128034,0.2611312342841193
3,9,236.03203697298403,40.283143901703816,0.8261489787269525
3,10,236.03203697298403,40.283143901703816,0.8261489787269525
3,12,220.36540438006878,56.6906331883164,0.46011426440495706
3,13,220.36540438006878,56.6906331883164,0.46011426440495706
3,16,207.35500764315054,63.40890458629699,0.35050171546990105
3,17,211.19746220976347,61.823610660096435,0.375076567726078
3,19,219.9251130419184,56.99117181295479,0.45487349600346355
3,21,224.84058468873815,53.24018971662757,0.5230565359571875
3,24,183.7696957966756,68.85520832562655,0.2708166920968495
3,25,207.35500764315054,63.40890458629699,0.35050171546990105
3,26,235.7422245602009,40.720703742351795,0.8134716013884685
3,29,235.7422245602009,40.720703742351795,0.8134716013884685
3,32,219.49253336632245,57.28031271724004,0.4498650839081192
3,33,212.60232107311077,61.17155314599188,0.3853951915884385
3,34,215.94925451022885,59.43744946242963,0.41348408518897745
3,35,215.94925451022885,59.43744946242963,0.41348408518897745
3,36,215.94925451022885,59.43744946242963,0.41348408518897745
3,37,209.44567054748123,62.58050103674349,0.36325548941703134
3,38,215.94925451022885,59.43744946242963,0.41348408518897745
3,39,173.42786504323763,69.74826721816474,0.25834425744774553
3,42,228.57450689992967,49.71040606795833,0.5936005750162759
3,44,222.1185543441989,55.42832818362156,0.4825300484456714
3,47,225.2884930303219,52.85095623892513,0.5305055952075887
3,48,222.1185543441989,55.42832818362156,0.4825300484456714
3,49,216.13825202289604,59.33125862187819,0.41523629360703573
3,50,225.2884930303219,52.85095623892513,0.5305055952075887
3,51,222.1185543441989,55.42832818362156,0.4825300484456714
3,55,232.38190863322978,45.34795973347601,0.6917539920356335
3,56,226.6675324361282,51.59616610585651,0.5550539474306307
3,57,226.6675324361282,51.59616610585651,0.5550539474306307
3,62,226.6675324361282,51.59616610585651,0.5550539474306307
3,66,229.48990829149184,48.73802098236643,0.6143245627833989
3,68,235.3383954981293,41.31976268705351,0.7964752857589298
3,69,229.48990829149184,48.73802098236643,0.6143245627833989
3,72,235.3383954981293,41.31976268705351,0.7964752857589298
3,74,227.64497955774502,50.65240727829958,0.5740851651061074
3,81,237.8182159174629,37.44066331109899,0.9144876155850781
3,82,235.21230460899432,41.50430243040178,0.7913209062119905
3,84,232.64567487466226,45.01292258802775,0.6998917574165017
3,85,237.8182159174629,37.44066331109899,0.9144876155850781
3,88,230.5758359593948,47.52377859534856,0.6410875992032742
3,89,232.81827474190897,44.79120976516058,0.7053294459398851
3,90,232.81827474190897,44.79120976516058,0.7053294459398851
3,100,221.32736376988532,56.01133307022795,0.4720944618503312
3,101,221.6331002263619,55.788706714753346,0.4760623357012384
3,102,215.0931310289394,59.90691747301657,0.4057831756778853
3,103,220.17012223304317,56.82471796106005,0.4577716653107061
3,104,211.53811254664043,61.66931323102169,0.3775068015633307
3,105,217.8756754900057,58.309616511834214,0.43229465537211603
3,106,213.33352233526534,60.81522952926994,0.3910885493088395
3,107,211.9856408284193,61.46293363744093,0.3807684057588789
3,108,213.37211160419005,60.796090182875794,0.3913954743745415
3,109,211.94608160462064,61.48134667278418,0.38047689003666235
3,110,210.99746223969973,61.91309348358072,0.37367039639201544
3,111,217.66937875617887,58.435347210690146,0.43017530934158027
3,112,212.42102539844143,61.258069143788404,0.3840187268741024
3,113,213.37211160419005,60.796090182875794,0.3913954743745415
3,114,218.62768505664454,57.84073463180514,0.4402493001443722
3,115,213.37211160419005,60.796090182875794,0.3913954743745415
3,116,213.37211160419005,60.796090182875794,0.3913954743745415
3,117,216.23406228286603,59.27706665614934,0.4161319758601796
3,118,212.99999999999997,60.97924232273659,0.38846306575385375
3,119,218.0,58.23324972112635,0.43358471605602167
3,120,209.0,62.76368652482927,0.36041897560294184
3,121,215.0,59.95686825212048,0.4049681296549095
3,122,218.0,58.23324972112635,0.43358471605602167
3,123,217.49999999999997,58.53766444963543,0.4284548396490531
3,124,215.28095123090097,59.80552017483247,0.4074402103236389
3,125,216.32441490159138,59.22573843915686,0.41698125520065626
3,126,210.56961368513646,62.10181277972129,0.3707124434388885
3,127,207.41147209067313,63.38753827921376,0.3508283200337954
3,128,213.71352199742333,60.62527065012887,0.39413988754439494
3,129,207.41147209067313,63.38753827921376,0.3508283200337954
3,130,216.84572728849304,58.92530207509241,0.4219705669819214
3,131,216.84572728849304,58.92530207509241,0.4219705669819214
3,132,206.8835169669981,63.58522249079217,0.3478111659294403
3,133,215.28095123090097,59.80552017483247,0.4074402103236389
3,134,215.64161073770833,59.60831067568307,0.41067281042448933
3,135,204.64057802630288,64.37487063473876,0.3358609216651066
3,136,215.64161073770833,59.60831067568307,0.41067281042448933
3,137,207.5227435782928,63.345274133185555,0.3514747278758602
3,138,214.38470367032699,60.281515173846984,0.3996907812205789
3,139,201.6721790080466,65.30528567972247,0.3219812261738678
3,140,210.39964047184438,62.175775882765315,0.36955597433724474
3,141,206.36375569006313,63.77532461554127,0.3449194725980059
3,142,204.6154382885682,64.38328021682318,0.3357345124227912
4,5,167.5,69.98245872628696,0.2550974980102772
4,7,201.45466412690183,65.65253002947182,0.3168544840901583
4,8,175.56689640270974,69.6829727099453,0.25925122237024384
4,9,221.8130217191557,56.37847701772039,0.4655960100120634
4,10,221.8130217191557,56.37847701772039,0.4655960100120634
4,11,236.8851173405601,40.50576756679507,0.8196705998741264
4,12,214.89574409841964,60.53299332575697,0.3956262617338228
4,13,214.89574409841964,60.53299332575697,0.3956262617338228
4,16,204.82752816489383,64.6421148108456,0.3318524775904434
4,17,208.35500764315057,63.40890458629698,0.3505017154699013
4,19,216.38076289048945,59.75127397015122,0.4083281031760039
4,20,236.74222456020095,40.7207037423517,0.8134716013884713
4,21,220.92511304191854,56.991171812954676,0.45487349600346555
4,24,182.9597060320322,69.06246870883925,0.2679089395680394
4,25,204.82752816489383,64.6421148108456,0.3318524775904434
4,26,231.12175146064368,48.03976193785407,0.6295903658773234
4,28,236.74222456020095,40.7207037423517,0.8134716013884713
4,29,231.12175146064368,48.03976193785407,0.6295903658773234
4,32,216.94925451022888,59.43744946242962,0.41348408518897767
4,33,210.4456705474813,62.58050103674344,0.3632554894170322
4,34,213.6023210731108,61.17155314599186,0.3853951915884388
4,35,213.6023210731108,61.17155314599186,0.3853951915884388
4,36,213.6023210731108,61.17155314599186,0.3853951915884388
4,37,207.47080043848882,63.73653400056459,0.34550875689996846
4,38,213.6023210731108,61.17155314599186,0.3853951915884388
4,39,173.23073168244127,69.80858262272965,0.25750713157651817
4,42,226.28849303032197,52.85095623892505,0.5305055952075901
4,44,220.06806519137746,57.55826250083251,0.445081044822272
4,46,240.05728214143446,35.31550795189515,0.9883712202986176
4,47,223.11855434419894,55.42832818362153,0.482530048445672
4,48,220.06806519137746,57.55826250083251,0.445081044822272
4,49,214.3285301348266,60.81770306106624,0.39104889127046577
4,50,223.11855434419894,55.42832818362153,0.482530048445672
4,51,220.06806519137746,57.55826250083251,0.445081044822272
4,55,230.48990829149193,48.738020982366315,0.6143245627834014
4,56,224.91873376236097,54.014450218382535,0.5084607911156982
4,57,224.91873376236097,54.014450218382535,0.5084607911156982
4,61,239.35302689337652,36.53919991640319,0.944923443126122
4,62,224.91873376236097,54.014450218382535,0.5084607911156982
4,66,227.6675324361282,51.596166105856504,0.555053947430631
4,68,233.38190863322978,45.347959733475996,0.6917539920356338
4,69,227.6675324361282,51.596166105856504,0.555053947430631
4,71,239.35302689337652,36.53919991640319,0.944923443126122
4,72,233.38190863322978,45.347959733475996,0.6917539920356338
4,74,226.21683988995684,52.91381004623879,0.5292975446377345
4,81,236.21230460899432,41.50430243040176,0.7913209062119909
4,82,233.64567487466232,45.012922588027635,0.6998917574165044
4,84,231.12214994749618,48.03931438502181,0.6296002573789304
4,85,236.21230460899432,41.50430243040176,0.7913209062119909
4,88,229.36540781384986,49.92621523229369,0.5890821575735351
4,89,231.5758359593948,47.52377859534854,0.6410875992032746
4,90,231.5758359593948,47.52377859534854,0.6410875992032746
4,100,221.90614763830442,56.31267970346193,0.4667565316926087
4,101,222.19117855596556,56.10943760827737,0.47035254143609045
4,102,215.66508157564274,60.134727748258086,0.4020726523592055
4,103,220.7101629315356,57.13559748990168,0.45236771553783195
4,104,212.0915193292249,61.871112269858436,0.3743298147170609
4,105,218.4184776215952,58.586618842829225,0.4276329988131555
4,106,213.8833757661461,61.036003535951345,0.3875563872423449
4,107,212.53811254664043,61.669313231021675,0.3775068015633309
4,108,213.89637318130426,61.02969269208711,0.3876571447059427
4,109,212.47155571451742,61.699648384578346,0.3770284571509423
4,110,211.52381632193567,62.121797397552015,0.3703998131457265
4,111,218.1906451507539,58.72243831803014,0.42535735734193053
4,112,212.94608160462064,61.48134667278418,0.38047689003666235
4,113,213.89637318130426,61.02969269208711,0.3876571447059427
4,114,219.14839496611026,58.14150629201833,0.4351373525729776
4,115,213.89637318130426,61.02969269208711,0.3876571447059427
4,116,213.89637318130426,61.02969269208711,0.3876571447059427
4,117,216.75623215126552,59.54493806974657,0.4117143645331646
4,118,213.49999999999997,61.22046992352842,0.38461664781107363
4,119,218.5,58.53766444963541,0.42845483964905356
4,120,209.5,62.964872980281946,0.35731446369136144
4,121,215.49999999999997,60.221384153823465,0.4006656627951487
4,122,218.5,58.53766444963541,0.42845483964905356
4,123,217.99999999999997,58.8349734616359,0.4234768025270117
4,124,215.7587820832126,60.08524581269752,0.40287715800199553
4,125,216.80282580615545,59.51908003123517,0.4121397408578511
4,126,211.0443225601706,62.32856437790463,0.3671719891206633
4,127,207.88351696699806,63.585222490792155,0.34781116592944056
4,128,214.1904111201491,60.885913634785716,0.38995602627369247
4,129,207.88351696699806,63.585222490792155,0.34781116592944056
4,130,217.32441490159138,59.225738439156856,0.4169812552006565
4,131,217.32441490159138,59.225738439156856,0.4169812552006565
4,132,207.35506167287022,63.77846697968568,0.3448717528591918
4,133,215.7587820832126,60.08524581269752,0.40287715800199553
4,134,216.0981040901771,59.90424409147845,0.40582682040742196
4,135,205.0815119829354,64.55967256976363,0.3330871441188462
4,136,216.0981040901771,59.90424409147845,0.40582682040742196
4,137,207.94387653430664,63.56285790299056,0.3481519850666016
4,138,214.81811460777618,60.57239970083588,0.39499118584222953
4,139,202.07863676678073,65.47694183139313,0.31944333853609885
4,140,210.82646332706892,62.42103778333338,0.3657323488402462
4,141,206.78233872873392,63.982802327982995,0.3417742409812387
4,142,205.02986098536138,64.57651419471105,0.33283478440240455
5,7,184.9109467173224,69.36095124872347,0.2637354838459014
5,8,173.1624573918866,69.97191927305997,0.25524340514911087
5,9,190.89032931921653,68.71513841685207,0.272786405234876
5,10,190.89032931921653,68.71513841685207,0.272786405234876
5,11,209.3246878186365,64.8025997109206,0.3294538518192356
5,12,197.94025103784756,67.60865386726852,0.2884810037759596
5,13,197.94025103784756,67.60865386726852,0.2884810037759596
5,14,230.84058468873803,53.24018971662767,0.5230565359571855
5,16,195.94689844446057,67.96331572839185,0.2834238415903621
5,17,198.30845666377152,67.53925250519224,0.28947361229905755
5,18,221.3807628904894,59.751273970151246,0.4083281031760035
5,19,203.60444668762378,66.39453224960911,0.30599273005829447
5,20,217.1974622097635,61.82361066009641,0.37507656772607834
5,21,206.58679365079962,65.61575853808189,0.3173960430090136
5,24,180.25100223138693,69.70186029348929,0.25898878827084604
5,25,195.94689844446057,67.96331572839185,0.2834238415903621
5,26,213.35500764315057,63.40890458629698,0.3505017154699013
5,27,225.92511304191842,56.99117181295475,0.45487349600346433
5,28,217.1974622097635,61.82361066009641,0.37507656772607834
5,29,213.35500764315057,63.40890458629698,0.3505017154699013
5,31,225.92511304191842,56.99117181295475,0.45487349600346433
5,32,207.0253737891022,65.49212328722227,0.3192192195470518
5,33,202.17872808513025,66.7310310442647,0.30110754716191285
5,34,204.5327570423667,66.16331986575837,0.30936393795970285
5,35,204.5327570423667,66.16331986575837,0.30936393795970285
5,36,204.5327570423667,66.16331986575837,0.30936393795970285
5,37,199.9525628077017,67.21389432438481,0.29414036048658004
5,38,204.5327570423667,66.16331986575837,0.30936393795970285
5,39,172.65970887142709,69.98014415463909,0.2551295390330762
5,40,231.28849303032192,52.850956238925114,0.5305055952075889
5,42,216.63684598597774,62.072399335390166,0.3711727841230553
5,44,211.5939545639357,64.04887780051328,0.3407749152801091
5,45,234.5745068999297,49.71040606795831,0.5936005750162765
5,46,228.11855434419897,55.42832818362153,0.482530048445672
5,47,214.0600027263541,63.13821167412881,0.3546485824127521
5,48,211.5939545639357,64.04887780051328,0.3407749152801091
5,49,206.97530818022918,65.50636030996898,0.3190090921149547
5,50,214.0600027263541,63.13821167412881,0.3546485824127521
5,51,211.5939545639357,64.04887780051328,0.3407749152801091
5,52,241.4687935557118,41.12766809780763,0.8018809534703031
5,53,245.05728214143437,35.31550795189531,0.9883712202986115
5,54,241.4687935557118,41.12766809780763,0.8018809534703031
5,55,222.13693898682166,59.33199961165933,0.4152240535297065
5,56,217.34305655280912,61.75795620746005,0.3761097867943392
5,57,217.34305655280912,61.75795620746005,0.3761097867943392
5,58,232.66753243612823,51.5961661058565,0.555053947430631
5,60,232.66753243612823,51.5961661058565,0.555053947430631
5,61,229.91873376236094,54.014450218382585,0.5084607911156974
5,62,217.34305655280912,61.75795620746005,0.3761097867943392
5,63,238.3819086332298,45.34795973347599,0.6917539920356339
5,65,244.35302689337647,36.539199916403355,0.9449234431261164
5,66,219.7008085291001,60.63167988362641,0.39403674979634346
5,67,241.3383954981293,41.31976268705347,0.7964752857589311
5,68,224.65212334644048,57.82521419725584,0.44051400043136507
5,69,219.7008085291001,60.63167988362641,0.39403674979634346
5,70,235.48990829149187,48.73802098236639,0.6143245627833995
5,71,229.91873376236094,54.014450218382585,0.5084607911156974
5,72,224.65212334644048,57.82521419725584,0.44051400043136507
5,74,219.86778154915024,60.54720396361813,0.3953971852383981
5,77,241.21230460899432,41.50430243040177,0.7913209062119907
5,79,233.644979557745,50.65240727829962,0.5740851651061064
5,80,243.81821591746296,37.44066331109896,0.9144876155850792
5,81,228.839847650304,54.87681205402365,0.4925375719002915
5,82,226.51558582045996,56.58665261363046,0.4619358767714366
5,83,236.1221499474962,48.03931438502181,0.6296002573789304
5,84,224.24513849851152,58.08134691979242,0.4361571486062333
5,85,228.839847650304,54.87681205402365,0.4925375719002915
5,86,238.81827474190897,44.79120976516057,0.7053294459398852
5,88,223.84755803040588,58.32682548553809,0.432004238205729
5,89,225.87614262569465,57.02420656312697,0.4542996217891368
5,90,225.87614262569465,57.02420656312697,0.4542996217891368
5,94,236.9104528326132,47.13576864597466,0.6498588771106594
5,98,243.03504583972065,38.7183627777263,0.8734280608135347
5,99,245.1146570671404,35.213958195539064,0.9920942604836771
5,100,224.81642428483363,57.72039827312371,0.4423039978308651
5,101,224.9930607307304,57.606792882329984,0.4442487757483201
5,102,218.54350085516793,61.19970139594978,0.3849471037670404
5,103,223.41847762159523,58.586618842829225,0.4276329988131555
5,104,214.87380609222336,62.81489155940921,0.3596277686526607
5,105,221.14199121513653,59.88062477292021,0.40621252407614494
5,106,216.64589465637246,62.06843378558032,0.37123486687338747
5,107,215.3151900324261,62.63451450622791,0.3624181491789563
5,108,216.5238163219357,62.121797397552015,0.3703998131457265
5,109,215.10572554510193,62.720562165285706,0.3610858869038227
5,110,214.16287885278922,63.09798969032842,0.35526645080727387
5,111,220.80154510442907,60.06259172573677,0.40324574791977696
5,112,215.5779310913043,62.525425218550446,0.36411014242264833
5,113,216.5238163219357,62.121797397552015,0.3703998131457265
5,114,221.75623215126552,59.54493806974657,0.4117143645331646
5,115,216.5238163219357,62.121797397552015,0.3703998131457265
5,116,216.5238163219357,62.121797397552015,0.3703998131457265
5,117,219.37211160419005,60.796090182875794,0.3913954743745415
5,118,215.99999999999997,62.34745157863611,0.3668777525112855
5,119,221.0,59.956868252120465,0.4049681296549097
5,120,212.0,63.90576153556016,0.34294082792466607
5,121,218.0,61.45624186509821,0.3808743753390187
5,122,221.0,59.956868252120465,0.4049681296549097
5,123,220.49999999999997,60.221384153823465,0.4006656627951487
5,124,218.14317494714876,61.38927794478567,0.381935545169883
5,125,219.1904111201491,60.885913634785716,0.38995602627369247
5,126,213.41147209067313,63.38753827921376,0.3508283200337954
5,127,210.2358665304005,64.50911050701453,0.3338452048428678
5,128,216.5696136851365,62.10181277972129,0.3707124434388885
5,129,210.2358665304005,64.50911050701453,0.3338452048428678
5,130,219.71352199742336,60.62527065012887,0.39413988754439494
5,131,219.71352199742336,60.62527065012887,0.39413988754439494
5,132,209.70462348084482,64.68167444259706,0.3312606250141223
5,133,218.14317494714876,61.38927794478567,0.381935545169883
5,134,218.3717645682419,61.28145317948229,0.3836470797122025
5,135,207.2690252884256,65.42237775812349,0.32024929829639487
5,136,218.3717645682419,61.28145317948229,0.3836470797122025
5,137,210.0298609853614,64.57651419471107,0.3328347844024044
5,138,216.971785399792,61.92452289728933,0.3734909586385175
5,139,204.08304177438757,66.27655184769462,0.30771145744129014
5,140,212.94387653430667,63.56285790299056,0.3481519850666016
5,141,208.8542023168746,64.94952541535672,0.32726342118265206
5,142,207.07863676678073,65.47694183139313,0.31944333853609885
6,7,165.50000000000003,70.9454795379625,0.24184632193758557
6,8,162.00000000000003,70.82684804693947,0.24347022594151874
6,9,166.5000000000001,70.9670477455552,0.24155133236550955
6,10,166.5000000000001,70.9670477455552,0.24155133236550955
6,11,191.86748165022547,69.64395873392952,0.2597935061793877
6,12,183.33866369366365,70.51245635325907,0.2477851894991591
6,13,183.33866369366365,70.51245635325907,0.2477851894991591
6,14,221.17118811609313,61.22570034956343,0.3845334452551744
6,15,242.61760422218612,40.945757052892,0.807038455016649
6,16,186.7751192883543,70.21980314817215,0.25181687797237334
6,17,188.80688146084077,70.01124869105107,0.25469903223567286
6,18,210.65013611856938,65.58964671525254,0.31778080102669964
6,19,193.46259575705415,69.42574720920118,0.262831661431348
6,20,206.33445033735228,66.85656907206378,0.29929135799053375
6,21,196.15916624396942,69.01214644248374,0.26861419106159085
6,24,173.60692942692646,70.96500057276556,0.24157932836913684
6,25,186.7751192883543,70.21980314817215,0.25181687797237334
6,26,202.53183118320615,67.7843999970278,0.28597182471083815
6,27,215.56632402831036,63.81027987430721,0.3443887893748192
6,28,206.33445033735228,66.85656907206378,0.29929135799053375
6,29,202.53183118320615,67.7843999970278,0.28597182471083815
6,31,215.56632402831036,63.81027987430721,0.3443887893748192
6,32,199.6171671075968,68.39266033221244,0.27733554005229233
6,33,194.99330962249113,69.19807547311449,0.266010805851627
6,34,197.22483291229292,68.83234518747848,0.27113794668322333
6,35,197.22483291229292,68.83234518747848,0.27113794668322333
6,36,197.22483291229292,68.83234518747848,0.27113794668322333
6,37,192.90549487657532,69.50412259961217,0.26173944766641805
6,38,197.22483291229292,68.83234518747848,0.27113794668322333
6,39,168.9183230485081,70.99685651928152,0.24114376218759687
6,40,226.72682371518124,57.88713069291319,0.43945855469488987
6,42,211.09302687271693,65.44509723370244,0.3199136262833559
6,44,205.95677322812392,66.95610352696181,0.2978537857278276
6,45,230.38121795687815,55.135092488217786,0.4878342439819702
6,46,223.25212747781023,60.07893089491358,0.40297988705842547
6,47,208.45375575928958,66.26527597373811,0.30787588594713095
6,48,205.95677322812392,66.95610352696181,0.2978537857278276
6,49,201.35133859150963,68.04084387321943,0.28232174621204476
6,50,208.45375575928958,66.26527597373811,0.30787588594713095
6,51,205.95677322812392,66.95610352696181,0.2978537857278276
6,52,238.20986332213414,47.1514071829033,0.6495032289343754
6,53,242.36107910762811,41.34862322257624,0.7956666948840101
6,54,238.20986332213414,47.1514071829033,0.6495032289343754
